run,seed,oa,aa,kappa,best_epoch
seed_3407,3407,0.9281318681318681,0.9242236944069672,0.9255598210653924,29
seed_3408,3408,0.9235164835164835,0.922566671895466,0.9207904447283363,27
seed_3409,3409,0.926923076923077,0.9240965273274035,0.9243113287736272,17
